Date,AMBEV,ODONTPREV,VIVO,PETROBRAS,B.BRASIL,BOVA
2016-04-13,18.299999237060547,12.680000305175781,20.739999771118164,9.489999771118164,22.329999923706055,51.5099983215332
2016-04-14,18.739999771118164,12.170000076293945,20.6200008392334,9.15999984741211,21.93000030517578,50.900001525878906
2016-04-15,18.989999771118164,12.399999618530273,20.670000076293945,9.6899995803833,22.700000762939453,51.709999084472656
2016-04-18,18.959999084472656,12.149999618530273,20.68000030517578,9.239999771118164,22.079999923706055,51.20000076293945
2016-04-19,19.1200008392334,12.140000343322754,20.450000762939453,9.609999656677246,21.979999542236328,52.2400016784668
2016-04-20,19.200000762939453,11.890000343322754,20.450000762939453,9.479999542236328,21.829999923706055,51.95000076293945
2016-04-22,19.15999984741211,11.800000190734863,20.75,9.75,21.270000457763672,51.29999923706055
2016-04-25,19.1299991607666,11.75,20.360000610351562,9.329999923706055,20.799999237060547,50.349998474121094
2016-04-26,19.239999771118164,11.850000381469727,20.549999237060547,9.670000076293945,21.75,51.52000045776367
2016-04-27,19.360000610351562,11.899999618530273,20.690000534057617,10.25,22.299999237060547,52.869998931884766
2016-04-28,19.459999084472656,11.0,19.850000381469727,10.229999542236328,21.75,52.869998931884766
2016-04-29,19.389999389648438,10.460000038146973,19.110000610351562,10.229999542236328,22.110000610351562,52.150001525878906
2016-05-02,19.510000228881836,10.319999694824219,19.43000030517578,10.170000076293945,21.549999237060547,51.93000030517578
2016-05-03,19.59000015258789,10.449999809265137,19.399999618530273,9.779999732971191,20.440000534057617,50.79999923706055
2016-05-04,19.600000381469727,10.25,19.40999984741211,9.920000076293945,20.8799991607666,51.02000045776367
2016-05-05,19.139999389648438,10.460000038146973,19.139999389648438,9.8100004196167,20.520000457763672,50.33000183105469
2016-05-06,18.84000015258789,10.600000381469727,19.15999984741211,10.079999923706055,20.690000534057617,50.310001373291016
